Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
29/01/2008,10:16:00,-54.392094,-36.254501,20,1.216369,-0.71,-1.84,4,4
29/01/2008,10:31:00,-54.393494,-36.255157,20,0.41674,-0.9,-1.84,4,4
29/01/2008,10:54:00,-54.385715,-36.248733,20,0.907392,-0.28,-1.84,4,4
29/01/2008,11:09:00,-54.397131,-36.259135,20,8.721276,-1.89,-1.84,5,5
29/01/2008,11:24:00,-54.392624,-36.254023,20,13.789417,-0.51,-1.84,5,5
29/01/2008,11:43:00,-54.392295,-36.254705,20,3.577073,-1.61,-1.84,5,5
29/01/2008,12:00:00,-54.392381,-36.254482,20,1.83329,-0.5,-1.84,4,4
29/01/2008,12:32:00,-54.392009,-36.2547,20,0.835222,-1.47,-1.84,4,4
29/01/2008,12:47:00,-54.391974,-36.253461,20,1.886808,-0.32,-1.84,5,5
29/01/2008,13:02:00,-54.392847,-36.254181,20,0.22615,-1.34,-1.84,4,4
29/01/2008,13:19:00,-54.391415,-36.262292,20,17.430412,-2.03,-1.84,5,5
29/01/2008,13:55:00,-54.392263,-36.254124,20,10.362543,-1.29,-1.84,5,5
29/01/2008,14:10:00,-54.392708,-36.254771,20,8.587742,-1.23,-3.07,6,6
29/01/2008,14:25:00,-54.392434,-36.254447,20,1.699669,-0.05,-3.07,5,5
29/01/2008,14:40:00,-54.391374,-36.254092,20,4.444069,-0.95,-3.07,5,5
29/01/2008,15:18:00,-54.391744,-36.254309,20,13.11805,-0.03,-3.07,5,5
29/01/2008,15:33:00,-54.391728,-36.254319,20,18.869248,0,-3.07,7,7
29/01/2008,15:48:02,-54.3914,-36.255249,20,11.389457,0.32,-2.75,8,8
29/01/2008,16:07:02,-54.391406,-36.256214,20,18.278243,-0.57,-3.32,8,8
29/01/2008,16:22:00,-54.391357,-36.254536,20,15.679332,0.24,-3.08,7,7
29/01/2008,16:37:00,-54.39174,-36.254747,20,21.950762,-0.87,-3.95,6,6
29/01/2008,16:54:00,-54.387294,-36.256288,20,0.201389,1.45,-3.95,4,4
29/01/2008,17:11:00,-54.391844,-36.255054,20,15.495835,-0.02,-3.97,7,7
29/01/2008,17:26:00,-54.391482,-36.252095,20,3.001052,1.21,-3.97,5,5
29/01/2008,17:43:00,-54.391326,-36.252831,20,17.675459,0.18,-3.79,8,8
29/01/2008,17:58:00,-54.39132,-36.25327,20,20.840562,0.05,-3.74,7,7
29/01/2008,18:13:00,-54.394461,-36.25217,20,2.463248,0.81,-3.74,4,4
29/01/2008,18:51:00,-54.391205,-36.253158,20,18.894184,0.92,-2.82,6,6
29/01/2008,19:06:00,-54.390851,-36.252661,20,2.839113,-1.04,-3.86,6,6
29/01/2008,19:23:00,-54.438212,-36.281904,20,0.973487,-3.52,-3.86,4,4
29/01/2008,19:46:00,-54.390961,-36.253048,20,5.60691,0.1,-3.86,5,5
29/01/2008,20:01:00,-54.391403,-36.2567,20,11.307399,-0.14,-3.86,5,5
29/01/2008,20:16:00,-54.392374,-36.251494,20,0.192884,0.31,-3.86,4,4
29/01/2008,20:37:00,-54.393369,-36.260113,20,0.451121,-0.2,-3.86,4,4
29/01/2008,20:52:00,-54.391464,-36.253394,20,3.608616,0.41,-3.86,5,5
29/01/2008,21:32:00,-54.387916,-36.257401,20,0.285473,0,-3.86,4,4
29/01/2008,21:53:00,-54.39202,-36.251316,20,0.055347,0.6,-3.86,4,4
29/01/2008,22:08:00,-54.393381,-36.250745,20,7.676573,-0.22,-3.86,5,5
29/01/2008,22:23:00,-54.391562,-36.253121,20,4.431716,0.64,-3.22,6,6
29/01/2008,22:38:00,-54.391229,-36.253212,20,16.664011,0,-3.22,6,6
29/01/2008,22:53:00,-54.39176,-36.252623,20,7.76239,-1.02,-4.24,7,7
29/01/2008,23:14:00,-54.39058,-36.253204,20,10.168111,0.18,-4.24,5,5
29/01/2008,23:44:00,-54.39098,-36.253095,20,8.638224,1.09,-3.15,6,6
30/01/2008,00:14:00,-54.391429,-36.253494,20,8.320204,-0.97,-3.15,5,5
30/01/2008,01:11:00,-54.39023,-36.251004,20,6.560764,-0.38,-3.53,8,8
30/01/2008,01:34:04,-54.385626,-36.254024,20,0.102381,-0.7,-3.53,4,4
30/01/2008,01:49:00,-54.39165,-36.253261,20,17.585267,-0.19,-3.72,7,7
30/01/2008,03:04:00,-54.391652,-36.252396,20,12.255061,0.26,-3.46,7,7
30/01/2008,04:05:00,-54.391343,-36.252694,20,22.249311,-0.16,-3.46,5,5
30/01/2008,05:10:00,-54.392198,-36.252549,20,15.202819,-0.5,-3.96,8,8
30/01/2008,05:52:00,-54.391986,-36.251811,20,15.566963,-0.03,-3.99,6,6
30/01/2008,06:07:00,-54.391879,-36.251748,20,0.326807,-1,-3.99,4,4
30/01/2008,06:22:00,-54.391931,-36.252478,20,9.392513,0.07,-3.92,7,7
30/01/2008,06:37:00,-54.392482,-36.252415,20,16.288725,-0.06,-3.98,7,7
30/01/2008,06:52:00,-54.391932,-36.251946,20,7.067374,-0.94,-4.92,8,8
30/01/2008,09:31:00,-54.392133,-36.252307,20,18.108534,1.14,-3.78,8,8
30/01/2008,09:48:00,-54.39124,-36.251541,20,24.811606,-0.84,-4.62,7,7
30/01/2008,11:58:00,-54.392108,-36.250593,20,0.615923,0.13,-4.62,4,4
30/01/2008,12:13:00,-54.391326,-36.252616,20,18.051139,0.28,-4.34,7,7
30/01/2008,12:28:01,-54.384882,-36.243306,20,18.218436,-0.05,-4.39,7,7
30/01/2008,12:45:03,-54.375105,-36.226703,20,9.958748,-0.71,-4.39,5,5
30/01/2008,13:00:08,-54.367182,-36.211034,20,19.279872,0,-4.39,8,8
30/01/2008,13:17:08,-54.35612,-36.192971,20,0.225288,0.16,-4.39,4,4
30/01/2008,13:32:09,-54.35142,-36.184898,20,9.262503,-0.95,-5.34,6,6
30/01/2008,14:06:15,-54.335938,-36.14914,20,4.618351,0.87,-4.47,7,7
30/01/2008,14:42:05,-54.313089,-36.109212,20,11.317374,-0.36,-4.83,6,6
30/01/2008,14:59:05,-54.297938,-36.090476,20,5.568936,0.38,-4.45,8,8
30/01/2008,15:21:09,-54.285645,-36.070177,20,11.287599,-0.39,-4.84,7,7
30/01/2008,15:41:18,-54.278582,-36.057628,20,0.875692,-0.25,-4.84,4,4
30/01/2008,16:02:09,-54.25338,-35.826302,20,17.398348,-4.9,-4.84,4,4
30/01/2008,16:19:01,-54.257803,-36.01042,20,18.121565,-0.14,-4.98,8,8
30/01/2008,16:34:25,-54.246881,-35.99061,20,25.607686,0.03,-4.95,8,8
30/01/2008,16:49:12,-54.237958,-35.974514,20,24.818819,0.21,-4.74,8,8
30/01/2008,17:04:12,-54.228589,-35.960516,20,21.973569,0.92,-3.82,7,7
30/01/2008,17:19:04,-54.219074,-35.944372,20,18.392218,-1.53,-5.35,8,8
30/01/2008,17:34:16,-54.210774,-35.92395,20,12.265246,0.57,-4.78,6,6
30/01/2008,17:49:03,-54.205069,-35.911695,20,25.586626,0.2,-4.58,8,8
30/01/2008,18:08:30,-54.199539,-35.903623,20,23.303612,-0.18,-4.76,8,8
30/01/2008,18:23:09,-54.193509,-35.895338,20,16.35108,-0.06,-4.82,6,6
30/01/2008,18:40:25,-54.186924,-35.885861,20,24.684354,0.21,-4.61,7,7
30/01/2008,18:57:13,-54.17844,-35.868315,20,11.672343,-0.56,-5.17,8,8
30/01/2008,19:58:13,-54.166482,-35.86882,20,11.814765,-0.4,-5.17,5,5
30/01/2008,20:42:08,-54.162417,-35.873777,20,25.480457,0.02,-5.15,7,7
30/01/2008,20:57:45,-54.159644,-35.877417,20,1.290735,1.12,-5.15,4,4
30/01/2008,21:12:00,-54.156668,-35.87858,20,14.193687,0.01,-5.14,6,6
30/01/2008,21:27:09,-54.151219,-35.877779,20,4.201543,-0.38,-5.14,5,5
30/01/2008,21:42:00,-54.160092,-35.871094,20,0.682812,-0.2,-5.14,4,4
30/01/2008,21:57:16,-54.148357,-35.876082,20,5.802049,0.43,-5.14,5,5
30/01/2008,22:12:01,-54.150744,-35.870225,20,11.05585,0.18,-4.96,6,6
30/01/2008,22:27:01,-54.149876,-35.866572,20,19.817794,0.71,-4.96,5,5
30/01/2008,22:42:03,-54.148921,-35.864378,20,19.244932,0.38,-4.58,7,7
30/01/2008,22:59:48,-54.146792,-35.859328,20,0.273918,-0.11,-4.58,4,4
30/01/2008,23:14:20,-54.140998,-35.851892,20,23.754229,0.07,-4.51,8,8
30/01/2008,23:29:02,-54.141263,-35.847384,20,8.228887,0.04,-4.51,5,5
30/01/2008,23:44:20,-54.140687,-35.847156,20,12.604528,-1.39,-5.9,8,8
30/01/2008,23:59:00,-54.139685,-35.844942,20,12.175766,1.21,-4.69,8,8
31/01/2008,00:14:02,-54.138903,-35.842563,20,8.427219,-0.29,-4.98,8,8
31/01/2008,00:29:32,-54.137289,-35.839947,20,16.611225,0.69,-4.29,8,8
31/01/2008,00:44:02,-54.136361,-35.836562,20,12.038735,-0.37,-4.66,8,8
31/01/2008,00:59:01,-54.13293,-35.831779,20,11.517651,-0.88,-5.54,8,8
31/01/2008,01:14:02,-54.130207,-35.827844,20,18.32674,0.27,-5.27,8,8
31/01/2008,01:29:00,-54.128153,-35.829497,20,12.481919,-0.05,-5.32,8,8
31/01/2008,01:50:17,-54.122416,-35.824801,20,23.431422,0.45,-4.87,7,7
31/01/2008,02:07:52,-54.120442,-35.825121,20,20.10342,-0.34,-5.21,7,8
31/01/2008,02:22:53,-54.122155,-35.825451,20,7.034998,0.53,-4.68,8,8
31/01/2008,02:37:00,-54.119118,-35.826901,20,23.279125,0.42,-4.26,7,8
31/01/2008,02:52:55,-54.120549,-35.827105,20,23.174741,-1.05,-5.31,8,8
31/01/2008,03:07:08,-54.119757,-35.827684,20,17.537212,0.37,-4.94,7,7
31/01/2008,03:23:22,-54.122778,-35.825607,20,11.52717,0.51,-4.43,8,8
31/01/2008,03:40:46,-54.122651,-35.824735,20,7.640867,-0.67,-5.1,8,8
31/01/2008,04:03:23,-54.122778,-35.823207,20,23.719785,-0.23,-5.33,6,6
31/01/2008,04:21:01,-54.122123,-35.822241,20,17.821411,-0.61,-5.94,7,7
31/01/2008,04:37:09,-54.120343,-35.819513,20,0.863088,0.96,-5.94,4,4
31/01/2008,04:52:07,-54.120524,-35.820277,20,13.472329,0.76,-5.18,8,8
31/01/2008,05:10:29,-54.119442,-35.81944,20,26.015929,-0.61,-5.79,7,7
31/01/2008,05:25:59,-54.117653,-35.818529,20,15.260999,1.41,-4.38,8,8
31/01/2008,05:40:27,-54.111622,-35.816676,20,17.672381,-0.9,-5.28,6,6
31/01/2008,05:59:00,-54.108306,-35.812467,20,7.41414,0.3,-4.98,8,8
31/01/2008,06:14:00,-54.10692,-35.806582,20,29.158128,-0.08,-5.06,8,8
31/01/2008,06:29:03,-54.105873,-35.785948,20,9.913525,0.01,-5.05,6,6
31/01/2008,06:44:02,-54.106874,-35.770681,20,15.173302,-0.17,-5.22,7,7
31/01/2008,07:23:12,-54.105245,-35.763131,20,9.869417,0.55,-4.67,7,7
31/01/2008,07:41:24,-54.103802,-35.764575,20,0.532343,0.14,-4.67,4,4
31/01/2008,08:00:27,-54.104915,-35.763024,20,23.181274,-0.09,-4.76,8,8
31/01/2008,08:33:36,-54.103389,-35.762013,20,0.24463,-0.18,-4.76,4,4
31/01/2008,08:50:09,-54.106067,-35.769438,20,9.797447,0.1,-4.66,7,7
31/01/2008,09:09:02,-54.106507,-35.775974,20,16.547367,-0.37,-5.03,7,8
31/01/2008,09:24:04,-54.107131,-35.778671,20,6.210818,-0.5,-5.53,8,8
31/01/2008,09:39:09,-54.108728,-35.778764,20,9.911064,0.86,-4.67,8,8
31/01/2008,10:04:41,-54.109029,-35.782196,20,17.869611,0.23,-4.44,6,6
31/01/2008,10:19:00,-54.109128,-35.783534,20,0.956666,-0.94,-4.44,4,4
31/01/2008,10:34:08,-54.108974,-35.784519,20,13.98226,-1.41,-5.85,8,8
31/01/2008,10:49:02,-54.109037,-35.786169,20,0.524944,0.78,-5.85,4,4
31/01/2008,11:38:01,-54.108412,-35.792512,20,21.419621,0.59,-5.26,7,7
31/01/2008,11:53:15,-54.109098,-35.794904,20,20.258619,-0.12,-5.26,5,5
31/01/2008,12:17:03,-54.108561,-35.797891,20,23.951755,-0.15,-5.41,8,8
31/01/2008,12:34:12,-54.108279,-35.796344,20,13.695499,0.53,-4.88,8,8
31/01/2008,12:49:06,-54.108125,-35.790998,20,10.594897,-0.52,-5.4,7,7
31/01/2008,13:09:24,-54.107796,-35.786623,20,14.231694,0.33,-5.07,7,8
31/01/2008,13:28:30,-54.106575,-35.78748,20,15.653291,-0.41,-5.48,7,7
31/01/2008,14:02:00,-54.093278,-35.812451,20,10.752693,-0.29,-5.77,6,6
31/01/2008,14:17:17,-54.092965,-35.830521,20,8.244992,0.66,-5.11,8,8
31/01/2008,14:34:26,-54.093476,-35.830974,20,8.825775,-0.34,-5.45,6,6
31/01/2008,14:49:09,-54.094238,-35.833347,20,11.093889,-0.23,-5.68,7,7
31/01/2008,15:07:16,-54.093053,-35.832874,20,13.418477,0.02,-5.66,7,7
31/01/2008,15:22:38,-54.124321,-35.763275,20,0.779693,4.84,-5.66,4,4
31/01/2008,15:37:39,-54.093224,-35.84957,20,3.083777,0.81,-5.66,5,5
31/01/2008,15:54:00,-54.097617,-35.843356,20,14.002087,0.62,-5.04,8,8
31/01/2008,16:11:15,-54.101687,-35.839864,20,9.510224,-0.35,-5.39,6,6
31/01/2008,16:32:01,-54.104808,-35.840134,20,20.325907,-1,-6.39,8,8
31/01/2008,16:50:57,-54.107586,-35.83827,20,26.071435,1.49,-6.39,5,5
31/01/2008,17:05:07,-54.110769,-35.834454,20,13.330582,1.17,-5.22,8,8
31/01/2008,17:21:04,-54.110519,-35.826755,20,10.284267,-0.27,-5.49,6,6
31/01/2008,17:36:35,-54.112563,-35.820364,20,11.566822,0.67,-5.49,5,5
31/01/2008,17:51:49,-54.112111,-35.816185,20,23.209725,0.63,-4.86,7,7
31/01/2008,18:09:35,-54.113107,-35.804583,20,27.269083,-1.01,-5.87,8,8
31/01/2008,18:24:16,-54.113242,-35.799417,20,23.75173,-0.2,-6.07,8,8
31/01/2008,18:39:14,-54.112476,-35.796414,20,21.322717,0.43,-5.64,7,7
31/01/2008,18:54:37,-54.113388,-35.794667,20,14.989262,0.29,-5.64,5,5
31/01/2008,19:09:12,-54.114809,-35.78817,20,5.68758,0.48,-5.16,7,7
31/01/2008,19:26:01,-54.117168,-35.782074,20,5.867608,-0.67,-5.83,6,6
31/01/2008,19:41:00,-54.123165,-35.779464,20,12.621308,0.95,-4.88,7,7
31/01/2008,19:57:10,-54.125805,-35.775075,20,0.330545,-0.05,-4.88,5,5
31/01/2008,20:12:10,-54.127566,-35.770274,20,24.016139,-0.6,-5.48,8,8
31/01/2008,20:27:49,-54.137308,-35.766329,20,0.325512,-0.37,-5.48,4,4
31/01/2008,20:45:29,-54.137438,-35.765925,20,1.014631,0.23,-5.48,4,5
31/01/2008,21:02:03,-54.136767,-35.771564,20,5.353449,-0.15,-5.63,7,7
31/01/2008,21:19:04,-54.137639,-35.773073,20,15.112942,-0.93,-6.56,7,7
31/01/2008,21:34:02,-54.14552,-35.771591,20,12.590741,1.07,-5.49,6,6
31/01/2008,21:49:15,-54.146484,-35.776691,20,0.210524,-0.71,-5.49,4,4
31/01/2008,22:27:48,-54.14472,-35.777657,20,7.784855,-0.52,-5.49,5,5
31/01/2008,22:48:00,-54.142845,-35.797255,20,5.789633,0.59,-4.9,8,8
31/01/2008,23:03:26,-54.145767,-35.806787,20,21.673318,-0.94,-5.84,8,8
31/01/2008,23:21:55,-54.152962,-35.817247,20,9.601403,0.09,-5.75,8,8
31/01/2008,23:38:21,-54.158304,-35.825743,20,18.4979,0.33,-5.42,7,7
31/01/2008,23:53:01,-54.163765,-35.835554,20,12.597785,-0.76,-6.18,8,8
01/02/2008,00:08:43,-54.16755,-35.839949,20,16.976341,0.2,-5.98,8,8
01/02/2008,00:27:53,-54.171433,-35.842257,20,28.300036,-0.31,-6.29,6,6
01/02/2008,00:42:17,-54.178425,-35.846298,20,26.196319,0.76,-5.53,8,8
01/02/2008,00:57:02,-54.180611,-35.844867,20,27.731247,-0.53,-6.06,8,8
01/02/2008,01:12:09,-54.182107,-35.843149,20,15.980496,-0.08,-6.14,7,7
01/02/2008,01:27:12,-54.185367,-35.839494,20,20.287281,0.61,-5.53,8,8
01/02/2008,01:42:46,-54.190873,-35.838648,20,6.677984,-0.23,-5.76,6,6
01/02/2008,01:57:03,-54.196344,-35.833417,20,26.746752,-0.57,-6.33,7,7
01/02/2008,02:13:57,-54.201754,-35.825081,20,20.820009,0.01,-6.32,7,7
01/02/2008,02:30:37,-54.204816,-35.821944,20,22.114078,0.48,-5.84,8,8
01/02/2008,02:45:11,-54.208383,-35.822553,20,21.373996,-0.47,-6.31,7,7
01/02/2008,03:09:07,-54.213495,-35.820444,20,10.944877,0.23,-6.08,8,8
01/02/2008,03:28:23,-54.215493,-35.814841,20,6.486873,0.13,-5.95,8,8
01/02/2008,03:50:20,-54.217537,-35.816686,20,29.831661,0.36,-5.59,8,8
01/02/2008,04:20:31,-54.213599,-35.819047,20,22.037463,-0.21,-5.8,6,6
01/02/2008,04:35:45,-54.213994,-35.824153,20,18.776744,-0.27,-6.07,8,8
01/02/2008,04:54:07,-54.21308,-35.8283,20,9.962643,0.54,-5.53,6,6
01/02/2008,05:09:09,-54.213303,-35.825623,20,3.367147,-0.13,-5.66,6,7
01/02/2008,05:24:00,-54.213615,-35.823741,20,8.556986,0.56,-5.1,8,8
01/02/2008,05:39:09,-54.212132,-35.819888,20,10.94209,-1.21,-6.31,6,7
01/02/2008,05:56:08,-54.212949,-35.819645,20,12.723084,-0.03,-6.34,6,6
01/02/2008,06:13:02,-54.21918,-35.825086,20,8.343671,0.22,-6.12,7,7
01/02/2008,06:28:02,-54.220637,-35.828515,20,23.774439,0.27,-5.85,8,8
01/02/2008,06:47:00,-54.227105,-35.838447,20,3.148051,0.77,-5.08,6,6
01/02/2008,07:02:37,-54.231001,-35.848285,20,20.532008,-1.35,-6.43,8,8
01/02/2008,07:17:28,-54.23531,-35.860667,20,10.751763,0.22,-6.21,6,6
01/02/2008,07:35:17,-54.239583,-35.876625,20,9.378335,0.42,-6.21,5,5
01/02/2008,07:52:02,-54.243012,-35.890514,20,26.63938,0.2,-6.21,5,5
01/02/2008,08:08:44,-54.247705,-35.904045,20,6.402686,0.12,-6.09,6,6
01/02/2008,08:26:22,-54.253627,-35.917458,20,18.539929,-0.4,-6.49,6,6
01/02/2008,08:41:57,-54.256973,-35.931196,20,24.887708,0.73,-5.76,8,8
01/02/2008,08:57:00,-54.261335,-35.943486,20,10.290928,0.26,-5.5,8,8
01/02/2008,09:12:57,-54.267036,-35.955436,20,13.981885,-0.78,-6.28,8,8
01/02/2008,09:44:00,-54.269795,-35.967034,20,14.503725,0.86,-5.42,8,8
01/02/2008,10:01:00,-54.268681,-35.969214,20,1.914755,-1.08,-6.5,6,6
01/02/2008,10:18:00,-54.268837,-35.970904,20,12.605604,1.13,-5.37,7,7
01/02/2008,10:33:09,-54.2712,-35.979532,20,27.187133,-0.44,-5.81,7,7
01/02/2008,10:48:34,-54.279076,-35.993757,20,9.444245,-0.14,-5.95,7,7
01/02/2008,11:04:09,-54.282404,-36.009279,20,19.140156,0.21,-5.74,7,7
01/02/2008,11:19:00,-54.286008,-36.026132,20,14.999402,0.39,-5.35,8,8
01/02/2008,11:34:03,-54.290203,-36.042366,20,1.109998,0.02,-5.35,5,5
01/02/2008,11:49:46,-54.294937,-36.063453,20,16.606374,-1.15,-6.5,7,8
01/02/2008,12:04:12,-54.300628,-36.080458,20,24.150195,1.02,-5.48,8,8
01/02/2008,12:19:09,-54.306051,-36.09673,20,9.877591,-0.09,-5.57,7,7
01/02/2008,12:36:02,-54.312582,-36.114437,20,6.356923,-0.79,-5.57,5,5
01/02/2008,12:52:54,-54.320475,-36.130138,20,18.009912,-0.12,-5.69,7,7
01/02/2008,13:07:59,-54.329174,-36.144813,20,15.149246,-0.84,-6.53,8,8
01/02/2008,13:22:07,-54.337823,-36.158077,20,5.556352,0.75,-5.78,7,7
01/02/2008,13:39:25,-54.346804,-36.174607,20,5.385802,0.31,-5.47,8,8
01/02/2008,13:54:37,-54.355372,-36.187307,20,8.701937,-1.21,-6.68,7,7
01/02/2008,14:09:49,-54.363325,-36.200613,20,27.299279,-0.1,-6.78,7,8
01/02/2008,14:27:08,-54.373546,-36.219852,20,11.998946,1.17,-5.61,8,8
01/02/2008,14:43:12,-54.383134,-36.234085,20,21.299402,-0.78,-6.39,8,8
01/02/2008,14:58:02,-54.388507,-36.24061,20,18.966473,-0.15,-6.54,8,8
01/02/2008,15:13:00,-54.391559,-36.252833,20,8.351041,0.58,-6.54,5,5
01/02/2008,15:28:00,-54.392495,-36.251903,20,14.80349,0.48,-6.06,8,8
01/02/2008,15:43:00,-54.392195,-36.252195,20,11.234811,-0.94,-7,8,8
01/02/2008,16:21:00,-54.391932,-36.252378,20,0.255266,0.83,-7,4,4
01/02/2008,16:38:00,-54.39191,-36.251395,20,16.654637,1.02,-5.98,8,8
01/02/2008,16:53:00,-54.39186,-36.251469,20,13.50771,-1.05,-7.03,8,8
01/02/2008,17:10:00,-54.39233,-36.252008,20,21.172845,1.04,-5.99,8,8
01/02/2008,17:25:00,-54.391813,-36.252236,20,5.473232,-0.1,-6.09,8,8
01/02/2008,17:40:00,-54.392176,-36.252098,20,20.279815,-0.9,-6.99,8,8
01/02/2008,17:55:00,-54.391982,-36.2521,20,26.763294,1.06,-5.93,8,8
01/02/2008,18:10:00,-54.39226,-36.251944,20,11.420198,-1.06,-6.99,7,7
01/02/2008,18:25:00,-54.391523,-36.252423,20,18.420835,0.04,-6.95,8,8
01/02/2008,18:40:00,-54.391757,-36.252227,20,20.458105,1.12,-5.83,8,8
01/02/2008,18:55:00,-54.391971,-36.252124,20,10.520546,-1.09,-6.92,7,7
01/02/2008,19:10:00,-54.391482,-36.25189,20,3.570907,0.15,-6.77,7,7
01/02/2008,19:25:00,-54.392152,-36.252451,20,22.151693,1.01,-5.76,8,8
01/02/2008,19:40:00,-54.391803,-36.252488,20,13.832761,-1.11,-6.87,8,8
01/02/2008,19:59:00,-54.385226,-36.26394,20,0.170034,0.45,-6.87,4,4
